title,price,manufacturing_year,mileage,color,fuel,hp,eurostandard,cubic_capacity,gearbox,type,region,url
Mercedes-Benz GLE 400 4 MATIC,144 900 лв.,юни 2020 г.,96 604,Сив,Дизелов,330,6,2925,автоматична,Джип,Велико Търново,https://www.mobile.bg/obiava-21733836810734685-mercedes-benz-gle-400-4-matic
Mercedes-Benz GLE 400 4Matic AMG 6+ 1 Burm* 360* Масаж,124 900 лв.,февруари 2020 г.,65 000,Бял,Дизелов,330,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21734095082614021-mercedes-benz-gle-400-4matic-amg-6-1-burm-360-masazh
Mercedes-Benz GLE 400 Coupe,150 000 лв.,март 2022 г.,43 000,Металик,Дизелов,,,,автоматична,Джип,Плевен,https://www.mobile.bg/obiava-21737899886620247-mercedes-benz-gle-400-coupe
Mercedes-Benz GLE 400 4M* AMG* MULTIBEAM* AIRMATIC* PANO* ГАРАНЦИЯ,125 500 лв.,март 2020 г.,84 801,Черен,Дизелов,330,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21603636136539443-mercedes-benz-gle-400-4m-amg-multibeam-airmatic-pano-garantsiya
Mercedes-Benz GLE 400 3.0 TDI/330HP/4x4/PANO/360CAM/NAVI/152c,150 899 лв.,октомври 2022 г.,87 000,Сив,Дизелов,330,6,2925,автоматична,Седан,София,https://www.mobile.bg/obiava-21729524305271624-mercedes-benz-gle-400-3-0-tdi-330hp-4x4-pano-360cam-navi-152c
Mercedes-Benz GLE 400 d* 4M* AMG* HEAD-UP* 360CAM* DISTR*,126 800 лв.,януари 2020 г.,47 800,Сив,Дизелов,330,6,2925,автоматична,Джип,София,https://www.mobile.bg/obiava-21740053229716811-mercedes-benz-gle-400-d-4m-amg-head-up-360cam-distr
Mercedes-Benz GLE 400 d/ AMG/ 4-MATIC/ PANORAMA/ 360/ LED/ 20/,127 980 лв.,ноември 2022 г.,55 746,Бял,Дизелов,330,6,2925,автоматична,Джип,София,https://www.mobile.bg/obiava-21729498488902067-mercedes-benz-gle-400-d-amg-4-matic-panorama-360-led-20
Mercedes-Benz GLE 400 AMG,153 900 лв.,май 2022 г.,74 500,Бял,Дизелов,330,6,2925,автоматична,Джип,София,https://www.mobile.bg/obiava-21726927940555453-mercedes-benz-gle-400-amg
Mercedes-Benz GLE 400 d 4M AMG !!,129 000 лв.,ноември 2022 г.,43 000,Черен,Дизелов,330,6,2925,автоматична,Джип,Благоевград,https://www.mobile.bg/obiava-21716612366955053-mercedes-benz-gle-400-d-4m-amg
Mercedes-Benz GLE 400 d Coupe AMG Line 4MATIC,154 900 лв.,юли 2021 г.,76 968,Черен,Дизелов,330,6,2925,автоматична,Джип,Русе,https://www.mobile.bg/obiava-21739890630322647-mercedes-benz-gle-400-d-coupe-amg-line-4matic
Mercedes-Benz GLE 400 d* COUPE* AMG* 4M* DISTR* LED*,129 800 лв.,януари 2021 г.,60 000,Син,Дизелов,330,6,2998,автоматична,Джип,София,https://www.mobile.bg/obiava-21740054368876242-mercedes-benz-gle-400-d-coupe-amg-4m-distr-led
Mercedes-Benz GLE 400 d/ AMG/4MATIC/NIGHT/DISTRONIC/ HEAD UP/360/ LED/21,129 980 лв.,юли 2022 г.,63 930,Черен,Дизелов,330,6,2925,автоматична,Джип,София,https://www.mobile.bg/obiava-21729499105788709-mercedes-benz-gle-400-d-amg-4matic-night-distronic-head-up-360-led-21
Mercedes-Benz GLE 400 AMG MEGA FULL 4MATIC 2ГОДИНИ ГАРАНЦИЯ ЛИЗИНГ 100%,158 880 лв.,декември 2021 г.,92 000,Сив,Дизелов,330,6,4000,автоматична,Джип,Пазарджик,https://www.mobile.bg/obiava-21709562840842543-mercedes-benz-gle-400-amg-mega-full-4matic-2godini-garantsiya-lizing-100
Mercedes-Benz GLE 400 4matic AMG line,159 000 лв.,ноември 2020 г.,61 000,Бял,Дизелов,330,6,2925,автоматична,Джип,София,https://www.mobile.bg/obiava-21710942861086809-mercedes-benz-gle-400-4matic-amg-line
Mercedes-Benz GLE 400 d 4M Coupe * Pano* Headup* 20* Burm,159 900 лв.,август 2022 г.,33 000,Сив,Дизелов,330,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21676368431925778-mercedes-benz-gle-400-d-4m-coupe-pano-headup-20-burm
Mercedes-Benz GLE 400,70 500 EUR,октомври 2021 г.,68 000,Черен,Дизелов,330,6,,автоматична,Купе,София,https://www.mobile.bg/obiava-21707831167909329-mercedes-benz-gle-400
Mercedes-Benz GLE 400 d 4MATIC AMG LINE PANO NAVI 360 CAMERA,145 000 лв.,март 2024 г.,9 700,Черен,Дизелов,330,6,2925,автоматична,Джип,София,https://www.mobile.bg/obiava-21739867318099626-mercedes-benz-gle-400-d-4matic-amg-line-pano-navi-360-camera
Mercedes-Benz GLE 400 d AMG,175 000 лв.,август 2022 г.,19 000,Бял,Дизелов,333,6,3000,автоматична,Купе,Шумен,https://www.mobile.bg/obiava-21721391124920661-mercedes-benz-gle-400-d-amg
Mercedes-Benz GLE 400 Coupe*4Matic*Multibeam*Panorama,146 500 лв.,септември 2020 г.,44 500,Черен,Дизелов,330,6,2925,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21641995793280946-mercedes-benz-gle-400-coupe-4matic-multibeam-panorama
Mercedes-Benz GLE 400 e Coupе,179 900 лв.,ноември 2023 г.,19 800,Черен,Хибриден,381,6,1999,автоматична,Купе,Варна,https://www.mobile.bg/obiava-21734638309107300-mercedes-benz-gle-400-e-coupe
Mercedes-Benz GLE 400 d 4Matic = AMG Line= Гаранция,150 340 лв.,януари 2024 г.,19 500,Черен,Дизелов,330,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21740581210038682-mercedes-benz-gle-400-d-4matic-amg-line-garantsiya
Mercedes-Benz GLE 400 d 4Matic = AMG Line Premium Plus= Гаранция,150 920 лв.,ноември 2023 г.,13 500,Сив,Дизелов,330,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21740581104782873-mercedes-benz-gle-400-d-4matic-amg-line-premium-plus-garantsiya
Mercedes-Benz GLE 400 e 4Matic = AMG Line Premium= Гаранция,153 590 лв.,юли 2023 г.,18 500,Черен,Plug-in хибрид,388,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21734696327370516-mercedes-benz-gle-400-e-4matic-amg-line-premium-garantsiya
Mercedes-Benz GLE 400 e Plug-in hybrid/450e/Facelift/AMG/Pano/360cam,188 000 лв.,юни 2024 г.,212,Бял,Plug-in хибрид,381,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21738674785470414-mercedes-benz-gle-400-e-plug-in-hybrid-450e-facelift-amg-pano-360cam
Mercedes-Benz GLE 400 d Coupe 4Matic = AMG Line= Гаранция,157 920 лв.,март 2024 г.,15 500,Сив,Дизелов,330,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21740581324229333-mercedes-benz-gle-400-d-coupe-4matic-amg-line-garantsiya
Mercedes-Benz GLE 400 d 4MATIC COUPE,160 375 лв.,юни 2023 г.,21 000,Черен,Дизелов,330,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21732104371543155-mercedes-benz-gle-400-d-4matic-coupe
Mercedes-Benz GLE 400 e 4Matic = AMG Line Advanced Plus= Гаранция,164 090 лв.,юли 2024 г.,7 000,Бял,Plug-in хибрид,388,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21734696465554437-mercedes-benz-gle-400-e-4matic-amg-line-advanced-plus-garantsiya
Mercedes-Benz GLE 400 d Coupe 4Matic = AMG Line= Гаранция,166 590 лв.,юни 2023 г.,6 000,Черен,Дизелов,330,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21740581426755439-mercedes-benz-gle-400-d-coupe-4matic-amg-line-garantsiya
Mercedes-Benz GLE 400 e/ PLUG-IN/AMG/FACELIFT/AIRMATIC/NIGHT/PANO/ BURM/,167 980 лв.,септември 2023 г.,8 000,Тъмно сив,Plug-in хибрид,381,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21718014771067271-mercedes-benz-gle-400-e-plug-in-amg-facelift-airmatic-night-pano-burm
Mercedes-Benz GLE 400 e/ PLUG-IN/ AMG/ FACELIFT/ COUPE/ AIRMATIC/ BURM/,169 780 лв.,август 2023 г.,9 000,Черен,Plug-in хибрид,381,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21712565862145104-mercedes-benz-gle-400-e-plug-in-amg-facelift-coupe-airmatic-burm
Mercedes-Benz GLE 400 * COUPE* NIGHT* AMG* DISTR*,174 800 лв.,юли 2023 г.,7 700,Сив,Plug-in хибрид,388,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21731684247779825-mercedes-benz-gle-400-coupe-night-amg-distr
Mercedes-Benz GLE 400 e* PLUG IN HYBRID* 22* PANO* BURMESTER*,178 880 лв.,май 2024 г.,6 200,Черен,Plug-in хибрид,381,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21733740366096041-mercedes-benz-gle-400-e-plug-in-hybrid-22-pano-burmester
Mercedes-Benz GLE 400 * COUPE* AMG* 4M* BURM* PANO* NIGHT* LED* DISTRONI,186 800 лв.,април 2024 г.,3 900,Черен,Plug-in хибрид,388,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21731682538509292-mercedes-benz-gle-400-coupe-amg-4m-burm-pano-night-led-distroni
Mercedes-Benz GLE 400 D 4MATIC FULL AMG LINE ПАНОРАМА ЛИЗИНГ 100%,Запитване,август 2022 г.,120 000,Черен,Дизелов,330,6,4000,автоматична,Джип,Пазарджик,https://www.mobile.bg/obiava-21731521287845554-mercedes-benz-gle-400-d-4matic-full-amg-line-panorama-lizing-100
Mercedes-Benz GLE 400 AMG#BURMASTER#PANORAMA#DISTRONIC,Запитване,септември 2022 г.,97 000,Тъмно сив,Дизелов,330,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21739315098071412-mercedes-benz-gle-400-amg-burmaster-panorama-distronic
Mercedes-Benz GLE 43 AMG GLE43 AMG PANORAMA 360KAMERA KEYLESS  HARMAN KARD,52 000 лв.,май 2018 г.,210 000,Бял,Бензинов,390,6,3000,автоматична,Джип,Стара Загора,https://www.mobile.bg/obiava-21740477271827666-mercedes-benz-gle-43-amg-gle43-amg-panorama-360kamera-keyless-harman-kard
Mercedes-Benz GLE 43 AMG BITURBO,57 777 лв.,февруари 2017 г.,91 000,Черен,Бензинов,390,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21733064929753832-mercedes-benz-gle-43-amg-biturbo
Mercedes-Benz GLE 43 AMG,61 900 лв.,януари 2018 г.,190 000,Черен,Бензинов,390,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21738695903287662-mercedes-benz-gle-43-amg
Mercedes-Benz GLE 43 AMG,62 000 лв.,октомври 2017 г.,123 000,Бял,Бензинов,390,,3000,автоматична,Джип,Русе,https://www.mobile.bg/obiava-21686929133895816-mercedes-benz-gle-43-amg
Mercedes-Benz GLE 43 AMG 4M* ЛИЗИНГ* 360 CAMERA* KEYLESS* HARMAN KARDON,67 900 лв.,март 2018 г.,83 900,Тъмно сив,Бензинов,390,6,2998,автоматична,Джип,София,https://www.mobile.bg/obiava-21720769864841566-mercedes-benz-gle-43-amg-4m-lizing-360-camera-keyless-harman-kardon
Mercedes-Benz GLE 43 AMG 43 amg,68 000 лв.,август 2018 г.,61 000,Червен,Бензинов,390,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-21726216906546784-mercedes-benz-gle-43-amg-43-amg
Mercedes-Benz GLE 43 AMG * PANO* FULL*,68 188 лв.,януари 2017 г.,146 000,Черен,Бензинов,370,6,3000,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21738760841322921-mercedes-benz-gle-43-amg-pano-full
Mercedes-Benz GLE 43 AMG GLE 4.3 AMG,69 999 лв.,март 2017 г.,145 000,Черен,Бензинов,390,,4300,автоматична,Джип,София,https://www.mobile.bg/obiava-21740640771098115-mercedes-benz-gle-43-amg-gle-4-3-amg
Mercedes-Benz GLE 43 AMG 367ps Panorama 130000km!!!,69 999 лв.,октомври 2016 г.,130 000,Сребърен,Бензинов,367,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-21738320587459610-mercedes-benz-gle-43-amg-367ps-panorama-130000km
Mercedes-Benz GLE 43 AMG НОВ ВНОСкупеГЕРМАНИЯ ТОП СЪСТОЯНИЕ РЕАЛ КМ АМГ 43,73 555 лв.,май 2017 г.,209 000,Бял,Бензинов,390,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21718723043561533-mercedes-benz-gle-43-amg-nov-vnoskupegermaniya-top-sastoyanie-real-km-amg-43
Mercedes-Benz GLE 43 AMG 4Matic/Harman Kardon,74 900 лв.,януари 2017 г.,69 960,Бял,Бензинов,367,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21731142219020950-mercedes-benz-gle-43-amg-4matic-harman-kardon
Mercedes-Benz GLE 43 AMG Coupe,39 000 EUR,юли 2017 г.,206 000,Черен,Бензинов,367,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21736764066516829-mercedes-benz-gle-43-amg-coupe
Mercedes-Benz GLE 43 AMG,77 000 лв.,октомври 2016 г.,79 001,Тъмно син мет.,Бензинов,390,,,автоматична,Купе,София,https://www.mobile.bg/obiava-21717518511834049-mercedes-benz-gle-43-amg
"Mercedes-Benz GLE 43 AMG COUPE, обслужен, каско, регистриран",77 900 лв.,януари 2017 г.,115 000,Бял,Бензинов,367,6,3000,автоматична,Джип,Габрово,https://www.mobile.bg/obiava-21738325886440120-mercedes-benz-gle-43-amg-coupe-obsluzhen-kasko-registriran
Mercedes-Benz GLE 43 AMG 4Matic* Pano* Вентилация* 360* Keyless* H/K,39 999 EUR,септември 2018 г.,103 817,Черен,Бензинов,390,5,,автоматична,Джип,София,https://www.mobile.bg/obiava-21737017041634896-mercedes-benz-gle-43-amg-4matic-pano-ventilatsiya-360-keyless-h-k
Mercedes-Benz GLE 43 AMG,79 999 лв.,март 2018 г.,172 000,Бял,Бензинов,390,6,4300,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21739778285183854-mercedes-benz-gle-43-amg
Mercedes-Benz GLE 43 AMG AMG SHADOW LINE/ 4MATIC/9G-TRONIC/HARMAN KARDON/,81 700 лв.,март 2017 г.,217 249,Черен,Бензинов,390,6,2996,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21719290010415927-mercedes-benz-gle-43-amg-amg-shadow-line-4matic-9g-tronic-harman-kardon
Mercedes-Benz GLE 43 AMG Coupe 4 Matic,82 500 лв.,май 2019 г.,135 950,Светло сив,Бензинов,390,6,2996,автоматична,Купе,София,https://www.mobile.bg/obiava-21734956982892802-mercedes-benz-gle-43-amg-coupe-4-matic
Mercedes-Benz GLE 43 AMG COUPE / НОВ ВНОС,85 000 лв.,април 2017 г.,159 000,Черен,Бензинов,367,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21728753728935700-mercedes-benz-gle-43-amg-coupe-nov-vnos
Mercedes-Benz GLE 43 AMG 4MATIC,89 900 лв.,септември 2018 г.,97 000,Черен,Бензинов,390,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21715700741098813-mercedes-benz-gle-43-amg-4matic
Mercedes-Benz GLE 43 AMG 4-MATIC COUPE,95 000 лв.,октомври 2017 г.,146 100,Черен,Бензинов,,,,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21712582384443498-mercedes-benz-gle-43-amg-4-matic-coupe
Mercedes-Benz GLE 43 AMG Mercedes-Benz GLE 43 AMG 4-MATIC COUPE,98 999 лв.,май 2017 г.,113 000,Металик,Бензинов,370,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21730136890474410-mercedes-benz-gle-43-amg-mercedes-benz-gle-43-amg-4-matic-coupe
Mercedes-Benz GLE 43 AMG 28 хил. км DESIGNO,99 999 лв.,януари 2019 г.,28 000,Черен,Бензинов,385,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-21720189710661385-mercedes-benz-gle-43-amg-28-hil-km-designo
Mercedes-Benz GLE 43 AMG 4M Digital/Pano,80 999 EUR,юли 2024 г.,9 500,,Бензинов,421,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21732873523335118-mercedes-benz-gle-43-amg-4m-digital-pano
Mercedes-Benz GLE 43 AMG,Запитване,април 2017 г.,130 000,,Бензинов,,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21643476738932831-mercedes-benz-gle-43-amg
Mercedes-Benz GLE 450 EQ Boost AMG Package,96 000 лв.,септември 2020 г.,84 000,Сив,Бензинов,367,6,3000,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-11739892756810941-mercedes-benz-gle-450-eq-boost-amg-package
Mercedes-Benz GLE 450 4Matic AMG-Line,96 999 лв.,октомври 2019 г.,147 000,Черен,Бензинов,367,6,2999,автоматична,Джип,София,https://www.mobile.bg/obiava-11739893629777701-mercedes-benz-gle-450-4matic-amg-line
Mercedes-Benz GLE 450,99 000 лв.,януари 2020 г.,129 300,Сив,Бензинов,367,6,3000,автоматична,Джип,Сливен,https://www.mobile.bg/obiava-11736357223061680-mercedes-benz-gle-450
Mercedes-Benz GLE 450 AMG Package,99 900 лв.,март 2021 г.,98 000,Сив,Бензинов,367,5,2999,автоматична,Джип,София,https://www.mobile.bg/obiava-11737158092518227-mercedes-benz-gle-450-amg-package
Mercedes-Benz GLE 450 AMG/Active Body Control/Обдухване/въздушно,102 000 лв.,декември 2020 г.,126 000,Черен,Бензинов,367,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-11733575258679535-mercedes-benz-gle-450-amg-active-body-control-obduhvane-vazdushno
